state,township,name,contact,street,Category
Yangon Region,South Dagon,Thein Zaw [Ko]," 01590961, 098640174, 095149328, 0973224298, 095095033","15, Pazundaung Set Hmu St., Industrial Zone (3),",Equipment & Supplies
Yangon Region,Pabedan,Tanintharyi," 095136204, 095143072, 0973020988, 01544602 (Res), 098624651","86, 26th St., Lower Middle Block,",Equipment & Supplies
Yangon Region,Pabedan,Zaw Naing [Ko] & Family," 01240471, 0973244710, 01245171, 0973198387, 098617851","133/135, 26th St., Upper Middle Block,",Equipment & Supplies
Yangon Region,South Dagon,Water World, 09420146786,"F/3, Pazundaung Set Hmu St., Industrial Zone (3),",Equipment & Supplies
Yangon Region,Pazundaung,Win Myint [U], 095114506,"Bldg 7, Rm C, Annawah Lane (2), Nyaung Tan Housing,",Equipment & Supplies
Yangon Region,Pabedan,Yarzar," 095057693, 09448043879, 01382600 Ext.152","A Shed, Rm 471/533, Thein Gyi Market,",Equipment & Supplies
Yangon Region,Pabedan,Tun," 095140126, 0943206782, 09250909292","85/D, 26th St., Lower Middle Block,",Equipment & Supplies
Yangon Region,Pabedan,UKA," 01384488, 01377019, 01377170","180, Kon Zay Dan St., Upper Middle Block,",Equipment & Supplies
Yangon Region,Pabedan,Triple Five [555]," 01384132, 09421022065","67, 26th St., Lower Middle Block,",Equipment & Supplies
Yangon Region,Pabedan,Yoon Nadi," 01370622 Ext.325, 09777577781, 09777577782, 09972205965","A Shed, Rm 288, Thein Gyi Market,",Equipment & Supplies
Yangon Region,Hlaing Thar Yar,"Shwe Tagu Co.,Ltd. [Fish Firming Services]"," 01684903, 01684923","Rm G/3, G Flr, Ta Pin Shwe Htee St., Corner of Yangon-Pathein Rd.,Tabin Shwe Htee Tower, Ward (5),",Agriculture
Yangon Region,Mayangone,PTT," 09451720319, 09962206313","47, Yan Gyi Aung St., Ward (5),",Agriculture
Yangon Region,North Okkalapa ,Khin Sann [Daw], 09252008527,"Nwe Ni St., Corner of Nwe Ni 11th St.,Nga Ward,",Agriculture
Yangon Region,Insein,Chain Phaung, 0949717237,"16/E, Airport Avenue St., Saw Bwar Gyi Gone Ward,",Agriculture
Yangon Region,Ahlone,"Arsha Thar Int'l Co.,Ltd."," 01220914, 09780646837","2/4, 3rd Flr, Thit Taw St., Saw Yan Paing (West) Ward,",Agriculture
Yangon Region,Latha,"Andarian Co.,Ltd."," 09791458789, 09791458790","118, 18th St., Upper Block,",Agriculture
Yangon Region,Pabedan,333 [Triple Three]," 0973204465, 095031750, 01370622 Ext.543, 01371822 Ext.543","A Shed, Rm 591, Thein Gyi Market,",Food
Yangon Region,North Dagon,46 Gym, 0943039371,"1218, Bo Cho St., Ward (46),",Sport & Wellness
Yangon Region,Mingalardon,24 Gym," 09972272992~93, 09254058458, 09448051823","17, Tha Pyay St., (2/Ka) Ward,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,202," 01203278, 095013432, 0973020840","Bldg C/3, Rm 202, 2nd Flr, Hnin Si St., Yuzana Mingalar City Housing,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,Gold's Gym," 0943182255, 09960002746, 01201511","45, 1st Flr, 124th St., Tha Pyay Gone Ward,",Sport & Wellness
Yangon Region,Kamayut,Wah Wah Thinn," 095094818, 0943033067","4, Bayint Naung Rd., Shwe Marlar Yeikmon,",Sport & Wellness
Yangon Region,North Dagon,Benefit," 0973766666, 095174992","1254, Nat Yay Kan 1st St., Behind of North Dagon Kyaung St, Ward (35),",Sport & Wellness
Yangon Region,North Dagon,46 Gym," 0943039371, 09777600035","1218, Bo Cho St., Near 46 Junction,  Ward (46),",Sport & Wellness
Yangon Region,Tarmwe,Beauty," 095410015, 09796648320","53/54, 3rd Flr, Layar Shwe Myay St., Myittar Nyunt Ward,",Sport & Wellness
Yangon Region,Dawbon,Mister King, 09425302964,"9, Min Nandar Rd., Bo Htun Zan Ward,",Sport & Wellness
Yangon Region,Pabedan,Life Time," 09261442551, 09261442553","260/262, Shwe Bon Tha St., Corner of Anawrahta Rd.,",Sport & Wellness
Yangon Region,Bahan,Champion,,"Rm 206, Bldg C, 2nd Flr, Shwe Gon Daing Rd.,",Sport & Wellness
Yangon Region,Tarmwe,Top Neo," 0973094799, 09799441598","21, 1st Flr, Kyauk Yae Twin St., Kyauk Myaung (East) Ward,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,Fit Way Gym, 01373777,"178, G Flr, Upper Pansoedan Rd., Green Lake Condo,",Sport & Wellness
Yangon Region,North Okkalapa ,Angel," 095406407, 098621071","548, Karunar 3rd St., Ta Ta Lin Cheik Ward,",Sport & Wellness
Yangon Region,Bahan,Angle," 09420057867, 095056779","Bldg 6, Rm 104, 1st Flr, Shwe Gon Daing Rd., Aung Chan Thar Housing,",Sport & Wellness
Yangon Region,Kamayut,Amazing Gym," 09261929162, 09960972732, 09260089619","185, 2nd Flr, Baho Rd., Ward (1),",Sport & Wellness
Yangon Region,Insein,A & A, 09780072071,"23, 3rd Flr, Lan Thit Rd., Nant Thar Gone Ward,",Sport & Wellness
Yangon Region,North Dagon,Amazing, 09250365527,"687, Ngwe Pearl St., Ward (35),",Sport & Wellness
Yangon Region,Lanmadaw,Active Gym," 012303180, 09264387988, 012303179, 09264387998, 0973076753","552/556,Strand Rd.",Sport & Wellness
Yangon Region,Tarmwe,Big Box Gym, 0943063681,"12, 3rd Flr, Ma U Gone St., Ma U Gone Ward,",Sport & Wellness
Yangon Region,North Dagon,Benefit," 0973766666, 095174992, 0949333544","1254, Nat Yay Kan 1st St., Ward (35),",Sport & Wellness
Yangon Region,Pazundaung,Beauty Poem,,"155, 3rd Flr, 50th St., Upper Block,",Sport & Wellness
Yangon Region,Mayangone,Beauty Point," 09790134161, 0943092500","945, 3rd Flr, Kyaik Waing Pagoda Rd., Ye Yan Aung Bus Stop, Ward (3),",Sport & Wellness
Yangon Region,Kamayut,Balance, 01539609,"103, University Avenue Rd., Corner of Than Lwin St.,Ward (10),",Sport & Wellness
Yangon Region,Thingangyun,Armstrong," 09262626507, 095320260","2nd Flr, Lay Daunt Kan Rd., U San Phay Ward,",Sport & Wellness
Yangon Region,Dagon Seikkan,Beauty World, 09975547500,"Bldg 24, Rm 102, 1st Flr, 6th St., Yuzana Garden City Housing, B Block,",Sport & Wellness
Yangon Region,Tarmwe,Beauty World," 01544836, 09420205222","6, 2nd Flr, Thukha St., Kyauk Myaung Gyi Ward,",Sport & Wellness
Yangon Region,Yankin,Binko, 095156285,"Bldg 38, Rm 22, 2nd Flr, Yan Shin St., Palm Village,",Sport & Wellness
Yangon Region,Tarmwe,Body Repair," 09250135615, 09421175309","17, Myo Thit 3rd St., Kyauk Myaung Gyi Ward,",Sport & Wellness
Yangon Region,Thingangyun,Body Land," 09262635420, 09450015477","2, Yadanar Thukha St., (Sa-Lein/Ka) Ward,",Sport & Wellness
Yangon Region,South Okkalapa ,Body King, 0943150375,"126/1, 1st Flr, Than Thu Mar Rd., Ward (14/3),",Sport & Wellness
Yangon Region,Mayangone,Asia Smile," 01667099, 095089089","148/A, A One Lane., 8  Mile, Ward (5),",Sport & Wellness
Yangon Region,Sanchaung,Body Fitness Muscle & Sports Centre, 01501294,"Rm 105, 1st Flr, Dhama Zedi Rd., Yuzana Business Tower,",Sport & Wellness
Yangon Region,Tarmwe,Black Pearl," 0973240596, 09253237729","23, Byine Yae Oh Zin St., Byine Ywar Ma Ward,",Sport & Wellness
Yangon Region,Tarmwe,Body Designer, 095016465,"14,Kyauk Taw St.,Kyarr Kwet Thit Ward",Sport & Wellness
Yangon Region,North Okkalapa ,Body Alive, 09420780922,"702,Wai Bar Gi St.,Nya Ward",Sport & Wellness
Yangon Region,Thingangyun,Body Fitness Center, 09420001498,"2nd Flr, Aung Zeya 3rd St., Yangon Thit Ward,",Sport & Wellness
Yangon Region,Hlaing,Body Building, 095006231,"Bldg 27, Rm 102, 1st Flr, Yadanar Mon St., Aye Yeik Mon Housing,",Sport & Wellness
Yangon Region,North Dagon,Champion, 09420164510,"Bldg 2, 2nd Flr, U Wisara Rd., Mahar Myaing Housing,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,"CGM Myanmar Trading Co.,Ltd.", 09420281363,"108,Mandalay St.,Kan Daw Kalay (East) Ward",Sport & Wellness
Yangon Region,South Okkalapa ,Ceragem," 0930169732, 09974094822","566, Zeya St., Corner of Atthaka St., Ward (10),",Sport & Wellness
Yangon Region,Hlaing,Body Hero, 09420305910,"83, Dhamar Yon St., Ward (9),",Sport & Wellness
Yangon Region,Lanmadaw,Calories," 01226997, 095072762, 09250139188","33, 1st Flr, 8th St.,",Sport & Wellness
Yangon Region,North Dagon,Calories," 095072762, 09252651771, 09252651750","1157, 1st Flr, Pin Lon Rd., Ward (35),",Sport & Wellness
Yangon Region,Bahan,Champion," 01552659, 0973207575","Bldg C, Rm 206, 2nd Flr, Shwe Gon Daing Rd., Delta Plaza,",Sport & Wellness
Yangon Region,Lanmadaw,Calories," 09250139188, 09252651750, 095072762","33/35, 8th St.,",Sport & Wellness
Yangon Region,Kyeemyin Daing,Body Solid," 09450054458, 09795540669","82, 1st Flr, Zay Gyi St., Corner of Upper Kyee Myin Daing Rd.,Zay Gyi (East) Ward,",Sport & Wellness
Yangon Region,Kyeemyin Daing,Calokiller," 012315467, 095021233","443, 1st Flr, Lower Kyee Myin Daing Rd., Near Thida Cinema Hall, Thida Ward,",Sport & Wellness
Yangon Region,Botahtaung,Body Sculpture Fitness Club, 0943051442,"440/446,7th Flr,Merchant Rd.",Sport & Wellness
Yangon Region,Mayangone,Country Club," 01662857 Ext.1625, 019662866","37, G Flr, Kaba Aye Pagoda Rd., Inya Lake Hotel,",Sport & Wellness
Yangon Region,Sanchaung,Confidence," 09976748257, 09444007060","23/25, San Chaung St., Sanchaung (North) Ward,",Sport & Wellness
Yangon Region,North Dagon,Confident, 09421089809,"564, Hlaing Hteik Khaung Tin St., Ward (37),",Sport & Wellness
Yangon Region,Bahan,City Gym," 01709999, 095111200, 09975555700","Bldg C, Rm C/F, 3rd Flr, Kaba Aye Pagoda Rd., Pearl Condo,",Sport & Wellness
Yangon Region,South Dagon,City Gym," 098616955, 09254319510","4, Hlaw Gar Rd., Near (20)Merket Bus Stop, Ward (20),",Sport & Wellness
Yangon Region,North Okkalapa ,City Gym," 095501900, 0973243861","572, 1st Flr, May Darwi Rd., Za Myin Zwel Ward,",Sport & Wellness
Yangon Region,Hlaing Thar Yar,Choyang," 09263207318, 09263207319","Bldg 82, Rm B/6/7, Nawaday Zay St., Nawaday Shop House,",Sport & Wellness
Yangon Region,South Okkalapa ,Confidence," 09791064707, 0973000355","82, Barani St., Corner of Barani 2nd St.,Ward (12),",Sport & Wellness
Yangon Region,Botahtaung,Cindrella," 09777700475, 09420287719, 09777700476","19, 1st Flr, 50th St., Lower Block,",Sport & Wellness
Yangon Region,North Okkalapa ,Change," 09450101879, 09450088315, 09421177042","680, 1st Flr, Nwe Thar Gi 1st St., Ka Ward,",Sport & Wellness
Yangon Region,Hlaing,Ei Phyu [Ma], 09422476426,"31/B, 4th Flr, Parami Rd., Ward (16),",Sport & Wellness
Yangon Region,Dagon Seikkan,Ei Khin, 09421093227,"Bldg 23,Rm 002,Bago River Rd.,Sittaung Yeik Mon Housing",Sport & Wellness
Yangon Region,Kamayut,Ei Phyu [Ma]," 0973032072, 09421161742","40, 3rd Flr, U Tun Linn Chan St., Ward (1),",Sport & Wellness
Yangon Region,Pazundaung,Crown," 095403978, 09795737302","142/144, 3rd Flr, Bogyoke Aung San Rd.,",Sport & Wellness
Yangon Region,Latha,Creator," 095500176, 095060896","612, 4th Flr, Maha Bandoola Rd.,",Sport & Wellness
Yangon Region,Tarmwe,Creator," 095060896, 0949247752","31, 2nd Flr, Aw Ba St., Corner of Kyauk Myaung St.,Kyauk Myaung Gyi Ward,",Sport & Wellness
Yangon Region,Kyauktada,Dragon King," 095016623, 09253242814, 098617245, 09799296045","367/369, 6th Flr, Maha Bandoola Rd.,",Sport & Wellness
Yangon Region,Lanmadaw,Dragon Gym, 0973033730,"14, 1st Flr, 4th St.,",Sport & Wellness
Yangon Region,Sanchaung,Fitness First, 09421022471,"207, 2nd Flr, Baho Rd., Corner of Tha Yet Taw St.,Linn Loon (North) Ward,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,Fit Way Gym, 01373777,"G Flr, Upper Pansoedan Rd., Green Lake Condo,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,Emperor," 09420133723, 09962133723, 09971028582","2nd Flr, Thein Phyu Rd., Shine Tower,",Sport & Wellness
Yangon Region,Yankin,Diamond," 095119761, 01554949","Bldg 306, Rm 4, Yan Aung 4th St., Ward (2),",Sport & Wellness
Yangon Region,South Okkalapa ,First Lady," 09261118733, 09770909767","688, Byamaso Rd., Ward (4),",Sport & Wellness
Yangon Region,South Okkalapa ,Fitness Doctor," 09422534085, 09250313252","901, 2nd Flr, Thiri Zeyar St., Ward (4),",Sport & Wellness
Yangon Region,Kamayut,F1 Fitness," 09263207309, 09263997510, 09263207308","6th Flr, Pyay Rd., Novotel Yangon Max Hotel,",Sport & Wellness
Yangon Region,Kamayut,Fab Favourite," 09254190562, 09250510011, 0973059729","21/23, Rm A/3, 3rd Flr, U Tun Linn Chan St., Ward (1),",Sport & Wellness
Yangon Region,Tarmwe,Energy, 09421139425,"13, Eaik Sar Thaya St., Kyarr Kwet Thit Ward,",Sport & Wellness
Yangon Region,Tarmwe,First Body," 09972178152, 09254051613","836, 1st Flr, Thamadi St., Myittar Nyunt Ward,",Sport & Wellness
Yangon Region,South Okkalapa ,Empress, 095105728,"1187, Kone Baung St., Ward (6),",Sport & Wellness
Yangon Region,Kamayut,Espace Avenir [Executive Serviced Apartment], 01505213,"523,Pyay Rd.,Espace Avenir,Ward (8)",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,Gold's Gym," 0943182255, 09960002746, 01201511","45, 1st Flr, 124th St., Tha Pyay Gone Ward,",Sport & Wellness
Yangon Region,Lanmadaw,Get Fit," 09250181544, 095140695, 0931278769","26, 13th St., Lower Block,",Sport & Wellness
Yangon Region,Latha,Get Fit," 01226541, 095141406","56,1st Flr,Lanmadaw St.,Lower Block",Sport & Wellness
Yangon Region,East Dagon,Future Body," 0973221993, 09250676867","21,Tapin Shwe Htee St.,Ward (12)",Sport & Wellness
Yangon Region,North Dagon,Future Body Fitness Center," 0973221993, 09250676867","55/56, Bo Hmu Ba Htoo Rd., Ward (46),",Sport & Wellness
Yangon Region,Lanmadaw,For You," 01211233 Ext.610, 095080154","Bldg A, Rm 320, 3rd Flr, Nyaung Pin Lay Plaza,",Sport & Wellness
Yangon Region,Bahan,Free Style," 095085472, 09420001466","Bldg 2, Rm 201, 2nd Flr, Shwe Gon Daing Rd., Aung Chan Thar Housing,",Sport & Wellness
Yangon Region,Lanmadaw,Future," 01229745, 09250025864","179, 3rd Flr, Anawrahta Rd.,",Sport & Wellness
Yangon Region,North Dagon,Flinty," 095506363, 09972234222, 0931615060, 0979178595","Baho St., Shwe Pin Lon Housing,",Sport & Wellness
Yangon Region,Dagon Seikkan,Health & Beauty," 095174177, 09422452192, 0949268395","Bldg 11, Rm 001, Sabei St., Sittaung Yeik Mon Housing,",Sport & Wellness
Yangon Region,South Okkalapa ,Hard Body," 0949236337, 0949255632","15/A, Thitsar Rd., Near Pha Yar Lane Bus Stop, Ward (10),",Sport & Wellness
Yangon Region,Lanmadaw,Fitness Xpress," 09973564410, 09978634589","Rm 501, 4th Flr, Junction Centre Maw Tin,",Sport & Wellness
Yangon Region,Hlaing,Hard Body," 01701387, 095104140","Thamine College St., MICT Park,",Sport & Wellness
Yangon Region,Sanchaung,Golden Hope," 0949307670, 09421084690, 09450050112","24/A, 1st Flr, Ma Kyee Kyee St., Mont Let Saung Gone (South) Ward,",Sport & Wellness
Yangon Region,South Okkalapa ,Greece," 0943124366, 09450060028, 09970304608","Rm A/6, Dhama Yarzar St., Arr Kar Shop Room, Ward (10),",Sport & Wellness
Yangon Region,Tarmwe,Golden Helm II," 095169351, 09250390917","71, 1st Flr, 165th St., Tarmway Gyee (Kha) Ward,",Sport & Wellness
Yangon Region,Kamayut,Golden Helm, 09421030814,"29, Zeyar Thiri St., Ward (1),",Sport & Wellness
Yangon Region,Hlaing Thar Yar,Golden Helm," 09450051017, 0931327176","530/A, Magwe St., Ward (8),",Sport & Wellness
Yangon Region,Mayangone,Golden Helm," 095169351, 09253369651","52, 2nd Flr, Thamaing Butar Yon Rd., Ward (2),",Sport & Wellness
Yangon Region,Hlaing Thar Yar,Htet Nay Aung," 09258893696, 0943096355","189/B, Phoe Yarzar St., Ward (7),",Sport & Wellness
Yangon Region,North Okkalapa ,Hein, 09264238745,"433, Nwe Thar Gi 6th St., Ka Ward,",Sport & Wellness
Yangon Region,Lanmadaw,Healthy Zone [Ladies & Gents]," 095416000, 095414656, 0973097414","89, 15th St., Middle Block,",Sport & Wellness
Yangon Region,Tarmwe,Healthy Flower," 09798434586, 09254051872, 0949222617","23, 1st Flr, Thadi Pahtan St., Ma Hlwa Gone Htay Kywe Ward,",Sport & Wellness
Yangon Region,Hlaing,Home Gym," 095181758, 09450021841","21, Marlar Myaing 9th St., Ward (16),",Sport & Wellness
Yangon Region,Hlaing Thar Yar,Healthy Fitness," 09972025551, 095175307, 095321442, 09450043278","D/56, Kan Tharyar St., FMI City,",Sport & Wellness
Yangon Region,Tarmwe,Healthy World," 0933189839, 09250492945","96, 2nd Flr, Baya Thoddi St., Pathein Nyunt Ward,",Sport & Wellness
Yangon Region,Mingalar Taung Nyunt,Hercules," 09421116550, 0949761777","145/147/C, 1st Flr, Thein Phyu Rd., Kan Daw Kalay (South) Ward,",Sport & Wellness
Yangon Region,Mayangone,Health Club, 01650651~4,"8, Kaba Aye Pagoda Rd., Marina Residence,",Sport & Wellness
Yangon Region,Tarmwe,Health Club, 01544500 Ext.6351/6354,"40, Nat Mauk Rd., Chatrium Hotel, Nat Mauk Ward,",Sport & Wellness
Yangon Region,Hlaing,Golden Hope," 09450050112, 0949307670, 09421084690","51/A/1, Rm 14, 3rd Flr, Yangon-Insein Rd., Near Butar Yon St. Bus Stop, Ward (9),",Sport & Wellness
Yangon Region,East Dagon,Kyaw Zey Hein, 09421140735,"630, Kant Kaw St., Corner of Bo Zaw Gyi St.,Ward (8),",Sport & Wellness
Yangon Region,Pazundaung,Kyar Pann Phyu," 0930007358, 095177455, 0973001573","111, 5th Flr, 50th St., Upper Middle Block,",Sport & Wellness
Yangon Region,Bahan,Kyokushin," 0973195662, 09420017747","130, 3rd Flr, Shwe Gon Daing Rd., Yuzana Hotel, Yae Tar Shay Ward,",Sport & Wellness
Yangon Region,East Dagon,Kyaw," 0973221993, 09250676867","1126, Tapin Shwe Htee St., Ward (8),",Sport & Wellness
Yangon Region,South Okkalapa ,Kyann Mar Hla Pa [Thiri Yaw Ga]," 09402516934, 09254000600","1235, Thitsar Rd., Ward (6),",Sport & Wellness
Yangon Region,North Dagon,Kyal Sin," 09970478698, 09970164140","1150, 3rd Flr, Thin Win St., Ward (34),",Sport & Wellness
Yangon Region,Ahlone,Just Fit, 09254013029,"46, G Flr, Kwin Kyaung St., Sin Min Ward,",Sport & Wellness
Yangon Region,Mayangone,JM [Fitness Club]," 095136452, 09790133565","17, Bawga Theiddi St., Ward (2),",Sport & Wellness
Yangon Region,North Okkalapa ,Kyal Sin Tun, 09773530390,"69, 1st Flr, Thitsar Pan St., Hta Wun Bae Ward,",Sport & Wellness
Yangon Region,Shwe Pyi Thar,Ko Seik Chan Thar," 0943152263, 0943155227","76/A, Bogyoke Aung San Rd., Near Htan Chauk Pin, Ward (5),",Sport & Wellness
Yangon Region,Sanchaung,Marvellous," 01514630, 0943053346","12, Myawaddy St., Myae Ni Gone (North) Ward,",Sport & Wellness
Yangon Region,Insein,Living Hope Gyna," 09254375099, 09790579429","L/69, Bawdi Nyaung Pin St., Phawh Kan Ward,",Sport & Wellness
Yangon Region,Latha,Lips," 01371606, 0973097294, 09259435021","119/121, 3rd Flr, Latha St.,",Sport & Wellness
Yangon Region,Dagon,Lips, 09259435021,"83, Rm D/1, Bo Yar Nyunt St., Yaw Min Gyi Ward,",Sport & Wellness
Yangon Region,Sanchaung,Life Star,,"48,Ma Kyee Kyee St.,Mont Let Saung Gone (South) Ward",Sport & Wellness
Yangon Region,Pabedan,Life Time," 09261442551, 09261442553","260/262, 4th Flr, Anawrahta Rd.,",Sport & Wellness
Yangon Region,Thingangyun,Life Time," 0949761725, 09261442551, 09799796179, 095153941","1, 2nd Flr, Lay Daunt Kan Rd., Lay Daunt Kan Ward,",Sport & Wellness
Yangon Region,Pabedan,Lady Fit," 09788992502, 09785190485, 0943176288","253~258, Rm 002, 3rd Flr, Kon Zay Dan St., Upper Middle Block,",Sport & Wellness
Yangon Region,South Okkalapa ,Lu Nge Arr Mhan, 09250275299,"1015, Pyin Nyar St., Ward (4),",Sport & Wellness
Yangon Region,Insein,M's," 09264458445, 09964458445","1596, 3rd Flr, Lower Mingalardon Rd., Phawh Kan Ward,",Sport & Wellness
Yangon Region,Pabedan,Move Myanmar Fitness Centre [Ready For Move]," 09263037127, 09263037125","608, 2nd Flr, Merchant Rd., Bo Son Patt Tower,",Sport & Wellness
Yangon Region,Insein,Miss Myanmar," 0949295270, 09250863751","670, Thiri St., Pein Nel Gone Ward,",Sport & Wellness
Yangon Region,Insein,Miss Myanmar," 0943181619, 0949295270","38,1st Flr,Kha 1st St.,Myoe Thit (Kha) Ward",Sport & Wellness
Yangon Region,Thingangyun,Moon Play," 0933240123, 0943081565","57, 3rd Flr, Lay Daunt Kan Rd., Infront Of B.E.H.S (1), U San Phay Ward,",Sport & Wellness
Yangon Region,Bahan,Maung Bamar Sein Maung," 095001840, 09795001840, 09785001840, 09965001840","Bldg 5,Rm 102,1st Flr,Shwe Gon Daing Rd.,Aung Chan Thar Housing",Sport & Wellness
Yangon Region,Thingangyun,Miss," 09400444558, 09252522264","54/A/4, Lay Daunt Kan Rd., Bo Kan Nyunt Ward,",Sport & Wellness
Yangon Region,Bahan,Mega Fit Gems," 0931641814, 09974545489","154, 4th Flr, U Chit Maung Rd., Saya San (North-East) Ward,",Sport & Wellness
Yangon Region,Dawbon,Mister King, 09425302964,"9, Min Nandar Rd., Bo Htun Zan Ward,",Sport & Wellness
Yangon Region,Mayangone,Mel Madi," 0973184953, 0933901896, 09450164466","Bldg B, Rm 834/835, 7th Flr, Baho Rd., Muditar Condo,",Sport & Wellness
Yangon Region,Insein,Myittar Yeik," 095119852, 09972017025, 09794309269","Bldg 2/B, Rm 189, Phan Chet Set St., Muditar Housing (2),",Sport & Wellness
Yangon Region,North Okkalapa ,My Health," 09961255242, 09793161518","44, Oakkar St., Corner of Oakkar 2nd St.,Ga Nge Ward,",Sport & Wellness
Yangon Region,Yankin,My Gym," 09456722228, 09456808889, 09456808880","4/B, Soon Loon Gu St., Ward (16),",Sport & Wellness
Yangon Region,South Okkalapa ,Miss," 09400444558, 09252522264","126/1,1st Flr,Than Thu Mar Rd.,Ward (14/3)",Sport & Wellness
Yangon Region,Insein,Myint Moh," 09799958566, 0949218339","Ywar Lel St., Danyin Gone Ward,",Sport & Wellness
Yangon Region,Tarmwe,Muscletech, 095095271,"72, Dagon Thiri St., Kyauk Myaung Gyi Ward,",Sport & Wellness
Yangon Region,Hlaing,Mr.Smart, 09425302782,"69/B,3rd Flr,Shan Su 1st St.,Ward (9)",Sport & Wellness
